check_id,avd_url,service,title,description,impact,remediation_cfn,remediation_tf,cfn_good_example,tf_good_example,links
AVD-AWS-0160,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0160/,cloudwatch,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
You can have more than one VPC in an account, and you can create a peer connection between two VPCs, enabling network traffic to route between VPCs.
CIS recommends that you create a metric filter and alarm for changes to VPCs. Monitoring these changes helps ensure that authentication and authorization controls remain intact.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
AVD-AWS-0161,https://avd.aquasec.com/misconfig/aws/cloudtrail/aws-0161/,cloudtrail,,"CloudTrail logs will be publicly exposed, potentially containing sensitive information. CloudTrail logs a record of every API call made in your account. These log files are stored in an S3 bucket. CIS recommends that the S3 bucket policy, or access control list (ACL), applied to the S3 bucket that CloudTrail logs to prevents public access to the CloudTrail logs. Allowing public access to CloudTrail log content might aid an adversary in identifying weaknesses in the affected account's use or configuration.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Restrict public access to the S3 bucket'],['Restrict public access to the S3 bucket'],"Resources:
  GoodExampleBucket:
    Type: AWS::S3::Bucket
    Properties:
      AccessControl: Private
      BucketName: my-bucket

  GoodExampleTrail:
    Type: AWS::CloudTrail::Trail
    Properties:
      IsLogging: true
      S3BucketName: my-bucket
      TrailName: Cloudtrail","resource ""aws_cloudtrail"" ""good_example"" {
  s3_bucket_name = aws_s3_bucket.example.id
}

resource ""aws_s3_bucket"" ""example"" {
  bucket = ""example""
  acl    = ""private""
}",https://docs.aws.amazon.com/AmazonS3/latest/userguide/configuring-block-public-access-bucket.html
AVD-AWS-0162,https://avd.aquasec.com/misconfig/aws/cloudtrail/aws-0162/,cloudtrail,,"Realtime log analysis is not available without enabling CloudWatch logging.
CloudTrail is a web service that records AWS API calls made in a given account. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.
CloudTrail uses Amazon S3 for log file storage and delivery, so log files are stored durably. In addition to capturing CloudTrail logs in a specified Amazon S3 bucket for long-term analysis, you can perform real-time analysis by configuring CloudTrail to send logs to CloudWatch Logs.
For a trail that is enabled in all Regions in an account, CloudTrail sends log files from all those Regions to a CloudWatch Logs log group.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable logging to CloudWatch'],['Enable logging to CloudWatch'],"Resources:
  GoodExampleTrail:
    Type: AWS::CloudTrail::Trail
    Properties:
      CloudWatchLogsLogGroupArn: arn:aws:logs:us-east-1:123456789012:log-group:CloudTrail/DefaultLogGroup:*
      TrailName: Cloudtrail","resource ""aws_cloudtrail"" ""good_example"" {
  cloud_watch_logs_group_arn = ""${aws_cloudwatch_log_group.example.arn}:*""
}

resource ""aws_cloudwatch_log_group"" ""example"" {
  name = ""Example""
}",https://docs.aws.amazon.com/awscloudtrail/latest/userguide/send-cloudtrail-events-to-cloudwatch-logs.html#send-cloudtrail-events-to-cloudwatch-logs-console
AVD-AWS-0163,https://avd.aquasec.com/misconfig/aws/cloudtrail/aws-0163/,cloudtrail,,"Amazon S3 bucket access logging generates a log that contains access records for each request made to your S3 bucket. An access log record contains details about the request, such as the request type, the resources specified in the request worked, and the time and date the request was processed.
CIS recommends that you enable bucket access logging on the CloudTrail S3 bucket.
By enabling S3 bucket logging on target S3 buckets, you can capture all events that might affect objects in a target bucket. Configuring logs to be placed in a separate bucket enables access to log information, which can be useful in security and incident response workflows.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable access logging on the bucket'],['Enable access logging on the bucket'],"Resources:
  GoodExampleBucket:
    Type: AWS::S3::Bucket
    Properties:
      BucketName: my-bucket
      LoggingConfiguration:
        DestinationBucketName: logging-bucket
        LogFilePrefix: accesslogs/

  GoodExampleTrail:
    Type: AWS::CloudTrail::Trail
    Properties:
      IsLogging: true
      S3BucketName: my-bucket
      TrailName: Cloudtrail","resource ""aws_cloudtrail"" ""good_example"" {
  s3_bucket_name = aws_s3_bucket.example.id
}

resource ""aws_s3_bucket"" ""example"" {
  bucket = ""example""
  logging {
    target_bucket = ""target-bucket""
  }
}",https://docs.aws.amazon.com/AmazonS3/latest/userguide/ServerLogs.html
AVD-AWS-0164,https://avd.aquasec.com/misconfig/aws/ec2/aws-0164/,ec2,,"You should limit the provision of public IP addresses for resources. Resources should not be exposed on the public internet, but should have access limited to consumers required for the function of your application.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Set the instance to not be publicly accessible'],['Set the instance to not be publicly accessible'],"Resources:
  GoodExample:
    Type: AWS::EC2::Subnet
    Properties:
      VpcId: vpc-123456","resource ""aws_subnet"" ""good_example"" {
  vpc_id                  = ""vpc-123456""
  map_public_ip_on_launch = false
}",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-instance-addressing.html#concepts-public-addresses
AVD-AWS-0165,https://avd.aquasec.com/misconfig/aws/iam/aws-0165/,iam,,"Hardware MFA adds an extra layer of protection on top of a user name and password. With MFA enabled, when a user signs in to an AWS website, they're prompted for their user name and password and for an authentication code from their AWS MFA device.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_enable_physical.html
AVD-AWS-0166,https://avd.aquasec.com/misconfig/aws/iam/aws-0166/,iam,,"AWS IAM users can access AWS resources using different types of credentials, such as passwords or access keys. It is recommended that all credentials that have been unused in45 or greater days be deactivated or removed.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://console.aws.amazon.com/iam/
AVD-AWS-0167,https://avd.aquasec.com/misconfig/aws/iam/aws-0167/,iam,,Multiple active access keys widens the scope for compromise.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://console.aws.amazon.com/iam/
AVD-AWS-0168,https://avd.aquasec.com/misconfig/aws/iam/aws-0168/,iam,Removing expired SSL/TLS certificates eliminates the risk that an invalid certificate will be,"deployed accidentally to a resource such as AWS Elastic Load Balancer (ELB), which can
damage the credibility of the application/website behind the ELB. As a best practice, it is
recommended to delete expired certificates.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://console.aws.amazon.com/iam/
AVD-AWS-0169,https://avd.aquasec.com/misconfig/aws/iam/aws-0169/,iam,"By implementing least privilege for access control, an IAM Role will require an appropriate",IAM Policy to allow Support Center Access in order to manage Incidents with AWS Support.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://console.aws.amazon.com/iam/
AVD-AWS-0170,https://avd.aquasec.com/misconfig/aws/s3/aws-0170/,s3,,"Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete an object version, adding another layer of security in the event your security credentials are compromised or unauthorized access is obtained.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable MFA deletion protection on the bucket'],,"resource ""aws_s3_bucket"" ""example"" {
  bucket = ""bucket""
}

resource ""aws_s3_bucket_versioning"" ""good_example"" {
  bucket = aws_s3_bucket.example.id

  versioning_configuration {
    status     = ""Enabled""
    mfa_delete = ""Enabled""
  }
}",https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html
AVD-AWS-0171,https://avd.aquasec.com/misconfig/aws/s3/aws-0171/,s3,,"Enabling object-level logging will help you meet data compliance requirements within your organization, perform comprehensive security analysis, monitor specific patterns of user behavior in your AWS account or take immediate actions on any object-level API activity within your S3 Buckets using Amazon CloudWatch Events.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable Object-level logging for S3 buckets.'],,"resource ""aws_s3_bucket"" ""good_example"" {
  bucket = ""my-bucket""
}

resource ""aws_cloudtrail"" ""example"" {
  event_selector {
    read_write_type = ""WriteOnly""
    data_resource {
      type   = ""AWS::S3::Object""
      values = [""arn:aws:s3""]
    }
  }
}",https://docs.aws.amazon.com/AmazonS3/latest/userguide/enable-cloudtrail-logging-for-s3.html
AVD-AWS-0172,https://avd.aquasec.com/misconfig/aws/s3/aws-0172/,s3,,"Enabling object-level logging will help you meet data compliance requirements within your organization, perform comprehensive security analysis, monitor specific patterns of user behavior in your AWS account or take immediate actions on any object-level API activity within your S3 Buckets using Amazon CloudWatch Events.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable Object-level logging for S3 buckets.'],,"resource ""aws_s3_bucket"" ""good_example"" {
  bucket = ""my-bucket""
}

resource ""aws_cloudtrail"" ""example"" {
  event_selector {
    read_write_type = ""ReadOnly""
    data_resource {
      type   = ""AWS::S3::Object""
      values = [""arn:aws:s3:::${aws_s3_bucket.good_example.bucket}/""]
    }
  }
}",https://docs.aws.amazon.com/AmazonS3/latest/userguide/enable-cloudtrail-logging-for-s3.html
AVD-AWS-0173,https://avd.aquasec.com/misconfig/aws/ec2/aws-0173/,ec2,Configuring all VPC default security groups to restrict all traffic will encourage least,"privilege security group development and mindful placement of AWS resources into
security groups which will in-turn reduce the exposure of those resources.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/default-custom-security-groups.html
AVD-AWS-0174,https://avd.aquasec.com/misconfig/aws/cloudwatch/aws-0174/,cloudwatch,"Monitoring AWS Organizations changes can help you prevent any unwanted, accidental or","intentional modifications that may lead to unauthorized access or other security breaches.
This monitoring technique helps you to ensure that any unexpected changes performed
within your AWS Organizations can be investigated and any unwanted changes can be
rolled back.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_security_incident-response.html
AVD-AWS-0175,https://avd.aquasec.com/misconfig/aws/accessanalyzer/aws-0175/,accessanalyzer,AWS IAM Access Analyzer helps you identify the resources in your organization and,"accounts, such as Amazon S3 buckets or IAM roles, that are shared with an external entity.
This lets you identify unintended access to your resources and data. Access Analyzer
identifies resources that are shared with external principals by using logic-based reasoning
to analyze the resource-based policies in your AWS environment. IAM Access Analyzer
continuously monitors all policies for S3 bucket, IAM roles, KMS(Key Management Service)
keys, AWS Lambda functions, and Amazon SQS(Simple Queue Service) queues.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html
AVD-AWS-0176,https://avd.aquasec.com/misconfig/aws/rds/aws-0176/,rds,Ensure IAM Database Authentication is enabled for RDS database instances to manage database access,,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/neptune/latest/userguide/iam-auth.html
AVD-AWS-0177,https://avd.aquasec.com/misconfig/aws/rds/aws-0177/,rds,,Ensure deletion protection is enabled for RDS database instances.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://aws.amazon.com/about-aws/whats-new/2018/09/amazon-rds-now-provides-database-deletion-protection/
AVD-AWS-0178,https://avd.aquasec.com/misconfig/aws/ec2/aws-0178/,ec2,,VPC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable flow logs for VPC'],,"resource ""aws_vpc"" ""example"" {
  cidr_block = ""10.0.0.0/16""
}

resource ""aws_flow_log"" ""example"" {
  log_group_name = ""example""
  traffic_type   = ""ALL""
  vpc_id         = aws_vpc.example.id
}",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/RootDeviceStorage.html
AVD-AWS-0179,https://avd.aquasec.com/misconfig/aws/msk/aws-0179/,msk,,"Encryption should be forced for Kafka clusters, including at rest. This ensures sensitive data is kept private.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Enable at rest encryption'],['Enable at rest encryption'],"Resources:
  GoodCluster:
    Type: AWS::MSK::Cluster
    Properties:
      EncryptionInfo:
        EncryptionAtRest:
          DataVolumeKMSKeyId: foo-bar-key","resource ""aws_msk_cluster"" ""good_example"" {
  encryption_info {
    encryption_at_rest_kms_key_arn = ""foo-bar-key""
  }
}",https://docs.aws.amazon.com/msk/latest/developerguide/msk-encryption.html
AVD-AWS-0180,https://avd.aquasec.com/misconfig/aws/rds/aws-0180/,rds,,Ensures RDS instances and RDS Cluster instances are not launched into the public cloud.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Remove the public endpoint from the RDS instance.'],['Remove the public endpoint from the RDS instance.'],"Resources:
  GoodExample:
    Type: AWS::RDS::DBInstance
    Properties:
      PubliclyAccessible: false","resource ""aws_db_instance"" ""good_example"" {
  publicly_accessible = false
}",http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_VPC.html
AVD-AWS-0190,https://avd.aquasec.com/misconfig/aws/apigateway/aws-0190/,apigateway,,"A REST API in API Gateway is a collection of resources and methods that are integrated with backend HTTP endpoints, Lambda functions, or other AWS services. You can enable API caching in Amazon API Gateway to cache your endpoint responses. With caching, you can reduce the number of calls made to your endpoint and also improve the latency of requests to your API.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Enable cache'],,"resource ""aws_api_gateway_rest_api"" ""example"" {}

resource ""aws_api_gateway_stage"" ""example"" {
  rest_api_id = aws_api_gateway_rest_api.example.id
}

resource ""aws_api_gateway_method_settings"" ""good_example"" {
  rest_api_id = aws_api_gateway_rest_api.example.id
  stage_name  = aws_api_gateway_stage.example.stage_name
  method_path = ""path1/GET""

  settings {
    caching_enabled = true
  }
}",https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-caching.html
AVD-AWS-0320,https://avd.aquasec.com/misconfig/aws/s3/aws-0320/,s3,,Ensures that S3 buckets have DNS complaint bucket names.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/AmazonS3/latest/dev/transfer-acceleration.html
AVD-AWS-0342,https://avd.aquasec.com/misconfig/aws/iam/aws-0342/,iam,,Ensures any IAM pass role attached to roles are flagged and warned.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_passrole.html
AVD-AWS-0343,https://avd.aquasec.com/misconfig/aws/rds/aws-0343/,rds,,Ensure deletion protection is enabled for RDS clusters.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://docs.aws.amazon.com/config/latest/developerguide/rds-cluster-deletion-protection-enabled.html
AVD-AWS-0344,https://avd.aquasec.com/misconfig/aws/ami/aws-0344/,ami,,"AWS AMI data source should specify owners to avoid using unverified AMIs.
The owners field helps ensure you're using AMIs from known and trusted sources.","<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,['Specify the owners field in the AWS AMI data source configuration'],,"data ""aws_ami"" ""example"" {
  most_recent = true
  owners      = [""099720109477""] # Canonical
  filter {
    name   = ""name""
    values = [""ubuntu/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-*""]
  }
}",https://registry.terraform.io/providers/hashicorp/aws/latest/docs/data-sources/ami
AVD-AWS-0345,https://avd.aquasec.com/misconfig/aws/iam/aws-0345/,iam,,Ensure that the creation of the unrestricted S3 IAM policies is disallowed.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",['Create more restrictive S3 policies'],['Create more restrictive S3 policies'],"AWSTemplateFormatVersion: ""2010-09-09""

Resources:
  GoodPolicy:
    Type: AWS::IAM::Policy
    Properties:
      PolicyName: good_policy
      PolicyDocument:
        Version: ""2012-10-17""
        Statement:
          - Effect: Allow
            Action:
              - s3:GetObject
              - s3:PutObject
            Resource: arn:aws:s3:::examplebucket/*
      Roles:
        - !Ref GoodRole

  GoodRole:
    Type: AWS::IAM::Role
    Properties:
      RoleName: good_role
      AssumeRolePolicyDocument:
        Version: ""2012-10-17""
        Statement:
          - Effect: Allow
            Principal:
              Service: ec2.amazonaws.com
            Action: sts:AssumeRole","resource ""aws_iam_policy"" ""good_policy"" {
  name = ""good_policy""
  policy = jsonencode({
    Version = ""2012-10-17""
    Statement = [
      {
        Effect = ""Allow""
        Action = [
          ""s3:GetObject"",
          ""s3:PutObject""
        ]
        Resource = ""arn:aws:s3:::examplebucket/*""
      }
    ]
  })
}

resource ""aws_iam_role"" ""good_role"" {
  name = ""good_role""
  assume_role_policy = jsonencode({
    Version = ""2012-10-17""
    Statement = [
      {
        Effect = ""Allow""
        Principal = {
          Service = ""ec2.amazonaws.com""
        }
        Action = ""sts:AssumeRole""
      }
    ]
  })
}

resource ""aws_iam_role_policy_attachment"" ""good_role_policy_attachment"" {
  role       = aws_iam_role.good_role.name
  policy_arn = aws_iam_policy.good_policy.arn
}",
AVD-AWS-0346,https://avd.aquasec.com/misconfig/aws/iam/aws-0346/,iam,,Unnecessary access to S3 buckets can lead to unauthorized access or information disclosure.,"<!-- Add Impact here -->

<!-- DO NOT CHANGE -->",,,,,https://www.aquasec.com/blog/shadow-roles-aws-defaults-lead-to-service-takeover/
